user,item,rating
77480,379,4
77480,442,2
77480,380,2
77480,172,1
77480,1886,2
77480,4094,1
77480,2128,2
77480,2459,1
77480,180,2
77480,1801,1
77480,3944,1
77480,3223,2
77480,5921,1
77480,1714,2
77480,952,1
77480,2852,2
77480,20,4
77480,2986,1
77491,396,2
77491,1428,4
77491,1898,4
77491,4343,1
77491,2124,1
77491,2125,2
77491,3832,2
77491,1345,1
77491,1160,3
77491,2516,4
77491,1466,1
77499,1018,1
77499,2846,2
77499,6235,2
77499,5888,1
77499,6236,1
77499,3750,1
77499,4296,3
77517,5542,2
77517,3977,1
77517,3435,1
77517,5349,1
77517,5350,1
77517,127,4
77585,50,6
77585,774,4
77585,777,3
77585,3049,2
77585,2387,1
77585,235,4
77724,3021,1
77724,3632,2
77724,1056,2
77724,1280,2
77724,5110,1
77724,6227,1
77724,5901,3
77724,5202,1
77724,6237,1
77724,4375,1
77724,4129,2
77724,3962,2
77724,3782,2
77724,1277,1
77724,2689,1
77724,637,3
77724,4829,2
77772,816,1
77772,1748,2
77772,618,1
77772,4325,2
77772,434,6
77809,3419,1
77809,509,1
77809,581,5
77809,693,3
77809,457,4
77809,4318,2
77809,884,3
77809,2244,1
77809,5096,1
77809,124,10
77809,2830,2
77809,4420,1
77809,1510,3
77809,1715,1
77809,5948,1
77809,67,3
77809,2920,3
77809,2504,1
77809,4674,2
77809,590,5
77809,1423,1
77809,4679,3
77809,2616,2
77809,622,2
77809,40,1
77809,2047,1
77809,41,3
77809,6238,1
77809,5707,1
77809,435,2
77809,3790,1
77809,613,3
77809,999,1
77809,6239,2
77809,3798,1
77809,5624,1
77809,1642,2
77809,5244,2
77809,4290,1
77809,784,1
77809,3382,1
77816,21,1
77816,905,2
77816,451,5
77816,1448,3
77816,151,2
77860,2269,1
77860,449,2
77860,971,4
77860,3665,2
77860,4623,1
77860,4773,1
77868,4351,1
77868,1519,2
77868,1520,1
77868,1281,2
77868,4829,1
77940,6240,3
77940,6241,2
77940,4173,1
77940,3051,3
77940,2618,2
77940,4314,3
77940,3862,1
77940,5189,1
77940,4819,1
77940,3863,1
77940,6242,2
77960,492,1
77960,584,1
77960,2307,1
77960,5624,3
78007,1432,3
78007,4796,1
78007,6011,1
78007,127,5
78007,5537,1
78015,35,2
78015,6244,2
78015,1555,1
78015,5137,2
78015,124,7
78015,5184,1
78015,1428,4
78015,1118,1
78015,1183,2
78015,4183,1
78015,1254,2
78015,449,2
78015,4699,2
78015,1564,4
78015,414,4
78015,657,6
78015,4438,1
78015,716,5
78015,1958,2
78229,68,3
78229,308,3
78229,70,10
78229,3407,2
78229,98,1
78328,503,4
78328,5471,2
78328,5472,2
78328,980,2
78328,2096,2
78328,274,5
78328,5473,1
78328,1115,2
78328,5474,1
78328,5475,1
78328,5476,1
78328,5477,1
78328,5478,2
78328,1117,2
78328,5480,2
78328,1118,3
78328,6227,2
78328,2119,1
78328,878,2
78440,6245,2
78440,922,1
78440,4580,1
78440,1042,1
78440,70,8
78440,2162,1
78440,6246,2
78440,5933,1
78440,5807,1
78440,2185,3
78440,2026,2
78440,2665,2
78448,428,2
78448,649,1
78448,2120,1
78448,124,10
78448,3846,2
78448,5,1
78448,5543,2
78448,2387,3
78448,3240,1
78448,3770,1
78448,74,4
78448,2148,2
78448,359,2
78448,1758,1
78448,2329,4
78448,77,3
78448,185,2
78448,3458,1
78448,906,1
78448,2795,2
78448,6247,2
78448,6248,2
78448,1411,3
78448,1633,1
78448,92,1
78448,6129,2
78448,1379,1
78448,5338,1
78448,2518,2
78448,2808,2
78448,614,2
78448,3256,3
78471,1470,1
78471,805,3
78471,1861,2
78471,149,2
78471,5769,1
78496,67,2
78496,3564,1
78496,4046,2
78496,4906,2
78496,3889,1
78496,5288,2
78496,1591,2
78496,2274,1
78496,2275,1
78496,2276,2
78496,6249,2
78545,6,4
78545,577,2
78545,442,2
78545,2173,2
78545,331,2
78564,6028,2
78564,774,4
78564,4284,2
78564,2044,3
78564,1655,1
78564,6250,2
78564,2158,3
78573,693,4
78573,1464,1
78573,6079,1
78573,416,1
78573,5163,1
78573,704,3
78589,5762,1
78589,5815,3
78589,614,5
78589,2174,1
78589,6251,1
78719,2803,3
78719,3092,2
78719,3727,3
78719,918,1
78719,2946,2
78719,6109,1
78719,2296,1
78719,1787,2
78719,1641,1
78719,1548,4
78778,1648,1
78778,3583,2
78778,496,1
78778,406,2
78778,1939,1
78778,1055,2
78778,1656,1
78778,669,1
78778,2391,2
78778,218,3
78778,6252,1
78778,2235,3
78783,3116,3
78783,5875,1
78783,862,1
78783,1253,2
78783,4870,1
78783,208,4
78783,124,9
78783,5840,2
78783,1135,2
78783,1179,2
78783,1512,4
78783,1611,1
78783,3316,3
78783,1421,2
78783,5686,2
78783,1660,3
78783,1912,3
78783,1194,3
78783,2919,3
78783,2912,4
78783,1249,2
78783,449,2
78783,892,2
78783,450,1
78783,2329,2
78783,3286,2
78783,1526,3
78783,2163,1
78783,589,3
78783,1851,2
78783,1640,3
78783,4695,2
78783,2961,2
78783,1690,3
78783,5188,2
78783,801,2
78783,3548,2
78783,3549,4
78783,417,1
78783,440,1
78783,1288,1
78783,1760,2
78783,6253,1
78783,5238,1
78783,4660,2
78783,6211,1
78783,4703,1
78783,2619,3
78783,6254,1
78783,3588,2
78783,3851,1
78783,1139,2
78783,3998,2
78783,1572,2
78783,1573,1
78783,814,1
78783,3333,3
78783,1574,3
78783,5418,1
78783,3442,1
78783,526,1
78783,3422,1
78783,3679,2
78783,2744,3
78783,2732,3
78783,1289,4
78783,6255,2
78783,739,3
78783,501,3
78783,1761,2
78783,1219,2
78834,6256,2
78834,580,3
78834,818,1
78834,719,2
78834,2494,3
78834,6257,1
78834,1999,1
78834,5500,1
78834,407,2
78834,1936,1
78834,4718,1
78834,1937,1
78834,1259,2
78834,6184,1
78834,533,3
78834,61,4
78834,586,2
78834,3803,2
78834,6258,2
78834,1431,1
78834,653,2
78834,1659,3
78834,1407,2
78834,1254,1
78834,1255,1
78834,4524,2
78834,2356,1
78834,1337,1
78834,4620,1
78834,3185,1
78834,72,1
78834,1880,1
78834,341,3
78834,2633,2
78834,5637,1
78834,972,1
78834,886,3
78834,2765,2
78834,1946,2
78834,912,2
78834,478,3
78834,6253,2
78834,3197,1
78834,2058,3
78834,5757,2
78834,284,1
78834,1572,3
78834,3899,3
78834,1434,1
78834,5372,2
78834,2579,1
78834,1856,3
78834,5541,1
78834,3764,2
78834,3048,2
78834,2093,2
78834,569,2
78834,5770,2
78834,2891,1
78834,1548,1
78834,843,1
78834,4683,1
78834,4352,1
78834,6259,1
78834,6260,2
78834,5548,3
78834,6261,1
78834,6262,1
78834,6263,1
78841,406,1
78841,243,7
78841,4182,2
78841,1773,2
78841,1190,1
78841,1901,1
78841,906,3
78841,2004,2
78841,2383,1
78846,4811,2
78846,2243,1
78846,4962,1
78846,6,3
78846,938,4
78846,590,6
78846,2173,4
78846,3822,1
78846,1642,1
78846,1908,2
78846,6265,1
78846,6266,1
78901,1171,3
78901,3980,1
78901,3580,2
78901,6267,1
78901,2980,1
78901,1677,2
78901,6268,1
79009,2846,1
79009,274,6
79009,1115,3
79009,6227,2
79009,2249,3
79009,3155,1
79009,2124,2
79009,4389,1
79009,2125,3
79009,4390,2
79009,3556,1
79009,2257,2
79009,2262,2
79009,834,1
79009,835,2
79009,3444,1
79055,930,1
79055,5437,3
79055,144,2
79055,4907,1
79055,1956,1
79089,3118,2
79089,1254,2
79089,1255,1
79089,6269,2
79089,6270,2
79089,5665,1
79089,4554,2
79089,4556,1
79089,5757,2
79089,1767,3
79089,2047,1
79089,4106,2
79172,405,3
79172,1332,1
79172,2002,1
79172,5566,1
79172,4064,2
79182,778,2
79182,1269,3
79182,179,1
79182,155,1
79186,3449,2
79186,616,2
79186,167,1
79186,471,3
79186,339,4
79186,4573,1
79186,2536,2
79215,1872,2
79215,4045,1
79215,4525,1
79215,533,4
79215,5599,1
79215,4003,1
79215,2873,1
79215,4517,2
79215,5220,2
79215,6153,2
79266,6201,1
79266,5263,2
79266,3249,2
79266,1828,1
79266,6271,1
79266,6168,1
79266,6272,2
79266,1744,2
79266,217,1
79266,6273,1
79266,258,2
79266,381,3
79266,2628,2
79266,259,4
79266,4082,1
79266,1739,4
79266,1780,1
79266,223,2
79266,829,2
79266,224,1
79266,225,1
79266,3175,3
79266,3176,2
79266,90,2
79266,1451,3
79266,2299,2
79266,4966,2
79266,3618,1
79266,2638,2
79266,5379,2
79266,2305,1
79266,4752,1
79266,3503,1
79266,3265,3
79285,457,2
79285,3846,3
79285,6274,2
79285,1772,1
79285,786,2
79285,4713,2
79285,6275,1
79285,6276,2
79285,550,1
79285,2889,1
79285,718,1
79366,5648,2
79366,160,1
79366,5552,2
79366,1615,1
79556,678,3
79556,5642,1
79556,6277,2
79556,2719,2
79556,3778,2
79556,3123,1
79724,4427,1
79724,1720,1
79724,1382,2
79724,77,1
79724,1888,2
79724,3650,1
79724,3692,5
79724,6278,2
79724,4088,1
79736,1630,5
79736,1634,2
79736,465,5
79736,2854,1
79736,652,1
79736,6279,1
79736,432,2
79736,433,2
79736,5072,1
79740,3766,1
79740,6280,2
79740,4602,2
79740,70,7
79740,5075,2
79740,4329,2
79740,3050,1
79740,1344,2
79740,997,3
79740,3547,1
79740,5336,1
79740,1389,3
79740,219,3
79740,311,1
79740,3086,1
79740,5183,2
79740,881,2
79740,2083,3
79740,1536,2
79740,174,4
79740,41,3
79740,4314,1
79740,3252,1
79740,2347,1
79740,5557,2
79747,5057,1
79747,410,4
79747,1286,1
79747,1523,1
79747,546,2
79747,3670,1
79747,4441,1
79747,4431,1
79754,2434,2
79754,1068,2
79754,3878,3
79754,1788,3
79754,6009,2
79923,1497,1
79923,6281,1
79923,742,3
79923,1158,3
79923,885,1
79923,1159,2
79923,4818,2
79923,5306,2
79923,1812,4
79942,4418,1
79942,1747,1
79942,6282,1
79942,1377,2
79942,440,2
79942,1101,1
79942,460,1
79942,2050,4
79942,4465,2
79942,1489,2
79942,4466,1
79958,1999,2
79958,809,2
79958,957,2
79958,3425,1
79958,451,5
79958,1947,1
79961,1373,3
79961,4929,1
79961,3365,1
79961,6283,2
79961,977,1
79961,6284,1
79977,6285,1
79977,532,3
79977,3805,1
79977,320,1
79977,5076,1
79977,27,1
79977,3133,2
79977,3570,2
79977,546,2
79977,1797,1
79977,3264,1
79977,3258,1
79977,1695,2
79977,3256,2
79977,1908,2
79977,3159,1
80036,486,4
80036,3669,2
80036,50,7
80036,3745,3
80036,1568,1
80036,127,4
80071,1166,3
80071,6286,1
80071,61,5
80071,5612,2
80071,1786,1
80071,189,1
80071,477,3
80071,481,3
80071,482,2
80071,2440,1
80071,2441,1
80071,1414,2
80071,436,3
80075,70,8
80075,801,3
80075,2897,1
80075,1569,1
80105,650,3
80105,235,4
80105,6158,1
80105,624,2
80105,54,2
80105,556,1
80105,2207,1
80203,883,1
80203,1428,3
80203,2354,2
80203,71,2
80203,2967,2
80203,210,2
80203,1854,3
80203,1068,2
80203,5912,3
80203,3243,2
80203,2413,2
80203,285,5
80234,3929,1
80234,6288,2
80234,183,3
80234,5246,1
80234,2097,1
80234,4555,1
80266,4268,1
80266,532,2
80266,4214,1
80266,2347,1
80266,6283,1
80323,584,2
80323,2881,1
80323,3170,3
80323,79,1
80323,5817,1
80323,1212,3
80453,776,3
80453,1011,2
80453,3179,2
80453,5545,2
80453,988,3
80453,782,2
80453,5273,1
80453,784,3
80453,6289,1
80453,856,2
80516,4090,1
80516,1183,3
80516,449,2
80516,590,4
80516,592,3
80516,127,3
80516,1765,1
80538,57,3
80538,2180,1
80538,4581,2
80538,2655,3
80538,486,4
80538,6290,1
80538,3448,1
80538,1109,1
80538,2657,2
80538,227,6
80538,1114,3
80538,2918,1
80538,124,10
80538,5643,2
80538,274,5
80538,1596,1
80538,3604,4
80538,2569,2
80538,3654,2
80538,777,2
80538,1286,2
80538,4842,2
80538,1254,1
80538,1255,1
80538,3306,2
80538,1159,3
80538,1491,3
80538,3986,2
80538,3040,1
80538,477,3
80538,1203,2
80538,590,5
80538,3231,1
80538,610,2
80538,6291,2
80538,3532,2
80538,5824,1
80538,940,2
80538,1788,2
80538,6292,1
80538,100,1
80538,3992,1
80538,132,2
80538,2236,1
80538,120,1
80538,3996,2
80538,1790,1
80555,678,1
80555,274,5
80555,5348,1
80555,5312,1
80555,2215,1
80555,611,1
80555,988,3
80555,2399,1
80555,940,1
80555,835,1
80555,569,2
80555,3382,1
80555,850,2
80555,851,1
80555,854,1
80555,6293,3
80555,857,1
80555,20,4
80555,1488,1
80642,1236,2
80642,794,2
80642,3238,1
80642,2710,3
80642,474,1
80642,4703,1
80642,4891,2
80642,3566,2
80642,5195,2
80642,4202,1
80642,2413,2
80642,784,1
80661,1427,1
80661,3632,3
80661,243,6
80661,2974,1
80661,1491,2
80661,6294,2
80683,4718,2
80683,61,4
80683,2170,1
80683,3374,1
80683,72,5
80683,3727,2
80683,4665,1
80683,477,2
80683,1066,1
80683,3380,2
80683,5787,1
80683,5167,2
80683,2460,1
80683,1360,1
80683,552,2
80683,614,4
80683,285,6
80683,4067,2
80684,901,2
80684,3059,1
80684,2185,2
80684,934,3
80684,3581,4
80684,1800,2
80684,41,5
80690,1872,3
80690,901,3
80690,5246,2
80690,2014,2
80690,350,1
80690,4053,2
80690,665,4
80810,4335,3
80810,3946,1
80810,227,4
80810,981,4
80810,2496,1
80810,2497,1
80810,2361,2
80810,6296,1
80810,6297,1
80810,5280,2
80810,68,2
80810,2034,2
80810,4945,2
80810,3648,1
80810,2148,2
80810,1045,2
80810,1460,1
80810,1104,3
80810,195,5
80810,933,1
80810,983,2
80810,3093,3
80810,4114,1
80810,4093,1
80810,5183,1
80810,3051,1
80810,2262,1
80810,3650,1
80810,1711,1
80810,6298,3
80810,3643,3
80810,3665,1
80810,4807,1
80810,5230,1
80810,6299,2
80810,2460,3
80810,3331,1
80810,3864,2
80810,6300,1
80810,501,5
80820,2392,2
80820,3520,2
80820,1259,1
80820,1940,1
80820,2830,1
80820,4842,5
80820,1659,2
80820,246,3
80820,226,1
80820,1578,1
80826,1554,1
80826,1428,3
80826,1177,2
80826,4183,2
80826,2663,1
80826,3040,2
80826,483,2
80826,2436,1
80826,2437,1
80826,4158,1
80837,5136,1
80837,1171,3
80837,6301,1
80837,4114,2
80837,1764,2
80837,1066,3
80837,5288,1
80837,2398,3
80837,953,2
80929,6302,1
80929,4779,2
80929,1253,4
80929,5246,1
80929,3283,1
80945,5584,1
80945,4919,2
80945,6303,1
80945,5529,1
80945,3646,2
80945,1504,3
80945,6281,1
80945,129,2
80945,1438,2
80945,734,1
80945,394,2
80945,124,10
80945,800,4
80945,1707,3
80945,4153,1
80945,1619,1
80945,2875,1
80945,1002,1
80945,360,2
80945,1268,3
80945,1623,1
80945,5724,1
80945,1726,1
80945,144,1
80945,4882,1
80945,794,1
80945,3093,1
80945,4596,1
80945,4051,3
80945,4517,2
80945,1448,3
80945,5814,1
80945,2795,2
80945,1797,1
80945,2693,1
80945,6304,3
80945,3258,1
80945,3885,3
80945,5783,1
80945,1379,1
80945,1068,3
80945,3360,2
80945,3443,1
80945,5659,3
80954,3347,4
80954,416,2
80954,875,1
80954,3333,2
80954,2827,1
80996,3739,1
80996,4355,3
80996,505,2
80996,1882,4
80996,3752,2
81015,5671,1
81015,1634,1
81015,1008,1
81015,1607,1
81015,1705,1
81015,852,2
81015,5943,2
81015,3995,1
81045,1737,2
81045,6305,1
81045,1056,2
81045,930,2
81045,3570,3
81045,6306,1
81045,1729,2
81045,2426,2
81064,4046,2
81064,4979,1
81064,611,3
81064,4426,1
81064,20,5
81088,6126,2
81088,3518,2
81088,1901,1
81088,590,7
81088,614,4
81088,192,5
81088,1364,2
81088,3205,1
81088,3679,2
81088,954,2
81088,1723,1
81121,4823,1
81121,6307,2
81121,6308,1
81121,5585,3
81121,2018,1
81121,533,3
81121,946,1
81121,72,4
81121,971,2
81121,4129,3
81121,1702,1
81121,2396,5
81121,2165,1
81121,1712,1
81121,5859,1
81121,1126,1
81121,3782,1
81121,3421,1
81121,1788,1
81121,6309,1
81121,3129,2
81136,4108,1
81136,777,2
81136,4238,1
81136,451,6
81136,1264,2
81136,712,2
81136,5290,2
81136,1964,1
81207,1166,1
81207,615,1
81207,680,1
81207,2014,2
81207,308,2
81207,1491,4
81207,5741,1
81207,2319,2
81207,1414,1
81207,500,1
81207,561,2
81207,2891,1
81207,6310,2
81207,4902,1
81216,465,6
81216,2360,3
81216,2394,1
81216,1249,1
81216,654,2
81216,388,3
81216,505,1
81216,294,3
81216,379,3
81216,2084,1
81216,40,2
81216,1601,1
81216,4877,2
81216,109,2
81216,3657,2
81249,3141,2
81249,3142,1
81249,1143,1
81249,1336,1
81249,1415,3
81249,6044,1
81249,1991,1
81249,1154,1
81249,978,5
81263,693,3
81263,2940,1
81263,124,9
81263,1011,3
81263,3092,2
81263,3512,3
81263,2942,2
81263,746,1
81263,4122,1
81263,3675,1
81263,6311,2
81263,1410,2
81263,3231,1
81263,4989,2
81263,6060,2
81263,1036,1
81263,5034,1
81263,382,1
81263,383,1
81263,6061,3
81263,4436,2
81263,4289,2
81263,1754,2
81263,156,3
81263,6312,1
81274,457,4
81274,6313,3
81274,1777,2
81274,341,5
81274,730,3
81274,4423,1
81274,3345,1
81274,5952,1
81274,2796,1
81298,243,5
81298,1058,4
81298,2387,2
81298,6314,2
81298,4468,3
81298,2045,2
81298,3581,1
81298,478,4
81298,1617,2
81298,3993,2
81298,1603,4
81298,2532,3
81298,2863,3
81298,2864,3
81298,1074,1
81298,2168,2
81298,2865,3
81298,2533,2
81298,1217,1
81298,5779,2
81298,2158,3
81298,2207,1
81298,489,2
81303,4969,1
81303,3564,2
81303,1268,2
81303,2280,2
81303,4612,1
81303,3354,1
81303,1744,2
81303,6207,2
81303,3031,2
81303,4997,1
81318,581,3
81318,486,4
81318,809,3
81318,884,3
81318,957,2
81318,124,10
81318,1230,3
81318,70,8
81318,546,1
81318,1689,2
81318,1691,2
81318,937,2
81318,6158,2
81318,2398,3
81318,5961,2
81318,1394,1
81318,3156,4
81318,127,6
81318,3315,1
81318,1397,2
81318,3112,2
81318,2963,1
81318,1463,1
81324,3113,1
81324,124,10
81324,3059,1
81324,1851,3
81324,2961,2
81324,4008,2
81324,4012,1
81333,937,2
81333,416,1
81333,1048,2
81333,5211,2
81368,1936,3
81368,1770,2
81368,6315,2
81368,5358,2
81368,165,3
81368,70,10
81368,1269,4
81368,938,2
81368,4727,1
81368,4546,1
81368,3550,3
81368,434,4
81368,781,2
81368,954,1
81434,6316,2
81434,533,2
81434,1261,4
81434,1461,1
81434,1065,1
81434,2459,1
81434,1617,4
81434,5973,3
81459,2925,2
81459,4776,1
81459,6317,2
81459,1614,1
81459,770,1
81484,777,3
81484,5660,1
81484,70,7
81484,2920,2
81484,341,6
81484,6158,1
81484,127,5
81484,1068,2
81484,192,3
81484,205,2
81492,3667,2
81492,6201,1
81492,1291,3
81492,2846,2
81492,1823,2
81492,410,3
81492,124,10
81492,3064,2
81492,774,2
81492,777,3
81492,1025,2
81492,4231,1
81492,3935,1
81492,2783,2
81492,469,4
81492,5610,1
81492,2683,1
81492,540,2
81492,2504,2
81492,338,4
81492,3155,1
81492,1744,2
81492,2388,1
81492,5324,1
81492,5183,1
81492,5645,2
81492,434,3
81492,6205,1
81492,5707,1
81492,6318,2
81492,552,2
81492,5668,2
81492,665,4
81492,834,1
81492,1765,1
81492,4683,2
81492,5702,3
81492,1075,2
81492,3331,1
81492,3159,1
81492,133,3
81492,5591,1
81578,2147,1
81578,3194,2
81578,2992,3
81578,169,3
81578,170,5
81597,124,9
81597,274,4
81597,1441,2
81597,1421,2
81597,2698,1
81597,3545,2
81597,5029,1
81597,5333,1
81597,1296,2
81597,5965,2
81597,2875,2
81597,4329,1
81597,2876,1
81597,5501,1
81597,892,2
81597,2080,3
81597,450,1
81597,2573,1
81597,2329,1
81597,4962,2
81597,3771,2
81597,5181,1
81597,5839,1
81597,4963,1
81597,2877,2
81597,5344,2
81597,3401,1
81597,3354,2
81597,6319,1
81597,5758,4
81597,4083,2
81597,3948,2
81597,3490,1
81597,1048,3
81597,1067,2
81597,4035,2
81597,1049,1
81597,2346,1
81597,1905,1
81597,2697,2
81597,2712,1
81597,3965,1
81597,1106,2
81597,1862,1
81597,2347,2
81597,2173,4
81597,614,2
81597,192,5
81597,1455,1
81597,2348,1
81597,268,1
81597,1924,1
81597,3822,1
81597,2174,1
81597,3756,1
81597,4368,1
81597,1574,2
81597,151,1
81597,1863,2
81609,2916,1
81609,3543,1
81609,3237,1
81609,972,1
81609,4778,2
81609,5878,1
81672,315,1
81672,2872,1
81672,4963,2
81672,962,2
81672,5769,1
81682,5052,1
81682,407,2
81682,1586,2
81682,1587,4
81682,216,2
81682,395,2
81682,775,1
81682,1026,1
81682,1027,2
81682,653,2
81682,412,2
81682,634,3
81682,1336,1
81682,2912,3
81682,432,3
81682,1626,3
81682,381,1
81682,3548,1
81682,2628,2
81682,3685,1
81682,1755,2
81682,803,4
81682,3112,1
81682,1251,1
81682,456,2
81771,2456,2
81771,492,1
81771,649,4
81771,227,3
81771,50,5
81771,2918,4
81771,438,2
81771,2226,2
81771,2480,2
81771,6320,2
81771,4497,1
81771,788,1
81771,1281,2
81771,1947,3
81771,3328,2
81771,423,1
81771,1574,2
81771,665,6
81771,2007,2
81771,739,1
81848,1498,1
81848,3668,2
81848,2829,2
81848,136,1
81848,1292,3
81848,183,1
81848,3064,4
81848,1659,2
81848,4743,1
81848,2327,1
81848,539,1
81848,2504,2
81848,3060,1
81848,3319,2
81848,1061,2
81848,3132,2
81848,2726,4
81848,450,2
81848,3273,3
81848,3286,2
81848,2335,2
81848,6,2
81848,1851,2
81848,2950,2
81848,546,2
81848,1565,2
81848,6321,2
81848,1612,1
81848,5133,1
81848,1423,1
81848,1798,1
81848,2619,2
81848,2550,1
81848,4010,2
81848,4636,2
81848,2835,3
81848,1397,2
81848,3112,1
81848,2732,1
81848,4413,1
81848,1602,1
81848,4414,2
81855,3017,2
81855,5136,1
81855,6322,2
81855,6323,1
81855,6324,2
81855,3345,1
81855,127,4
81855,20,3
81865,1869,2
81865,434,4
81865,4405,1
81865,1083,1
81865,2991,1
81927,2478,3
81927,5246,2
81927,169,4
81927,4585,3
81927,5195,1
81950,6325,2
81950,4959,1
81950,1616,1
81950,5438,1
81950,630,1
81950,1478,1
81950,1836,2
81950,2199,2
81950,1207,3
81950,6326,2
81950,20,4
81950,2908,3
81977,883,3
81977,6327,2
81977,447,2
81977,643,3
81977,1008,1
81977,124,10
81977,397,3
81977,743,1
81977,2415,2
81977,4016,1
81977,1159,3
81977,70,9
81977,6328,1
81977,749,1
81977,906,2
81977,3556,1
81977,2072,2
81977,887,1
81977,39,1
81977,6329,1
81977,6330,1
81977,2436,1
81977,1212,1
81977,1213,1
81977,4395,1
81977,726,1
81977,836,1
81977,1305,2
81977,4877,2
81977,3444,1
81977,5870,1
81977,1754,2
81977,6130,2
82164,59,3
82164,1186,3
82164,1527,3
82164,144,2
82164,1626,4
82164,328,1
82164,85,2
82164,2235,2
82164,6031,2
82391,168,2
82391,2036,1
82391,16,2
82391,3650,2
82391,4830,1
82407,3510,1
82407,3427,2
82407,1896,2
82407,61,5
82407,1011,1
82407,3473,1
82407,1898,2
82407,4243,2
82407,1442,2
82407,1193,3
82407,1527,1
82407,1676,1
82407,3232,1
82407,434,4
82407,6331,1
82407,614,4
82407,3467,2
82407,665,3
82407,6332,4
82407,2414,2
82407,1227,1
82407,1083,1
82407,6016,2
82407,6261,1
82497,4802,1
82497,6233,1
82497,1707,2
82497,5816,1
82497,288,1
82497,466,3
82497,289,1
82497,4019,2
82497,1443,1
82497,4803,1
82497,5445,1
82497,5490,2
82497,6240,1
82497,2161,1
82497,4675,2
82497,5444,1
82497,5715,1
82497,347,2
82497,1623,3
82497,6173,1
82497,6333,1
82497,2070,3
82497,451,7
82497,160,3
82497,144,4
82497,2337,1
82497,2764,2
82497,6334,2
82497,379,2
82497,3502,1
82497,3641,1
82497,1722,1
82497,2989,1
82497,4334,2
82497,6335,1
82497,1923,1
82497,367,4
82497,4179,2
82497,2039,1
82497,2311,1
82497,4954,2
82497,3370,1
82497,2718,2
82497,5951,1
82497,4928,3
82497,94,1
82497,4709,1
82497,5555,1
82497,6194,1
82497,4159,3
82497,4204,1
82497,2041,2
82497,3160,2
82497,2491,1
82511,2801,1
82511,4084,3
82511,6126,2
82511,412,1
82511,4370,1
82511,6228,3
82511,542,1
82511,1626,2
82511,3232,2
82511,3313,2
82511,3781,1
82511,4155,1
82511,6336,1
82511,2331,1
82511,1300,2
82511,1207,3
82511,1574,3
82511,1576,2
82608,1020,2
82608,1253,4
82608,4181,1
82608,3430,2
82608,3321,3
82608,637,2
82608,1957,1
82628,4149,3
82628,684,3
82628,1808,2
82628,1303,2
82628,2983,2
82673,776,2
82673,707,2
82673,72,3
82673,3121,1
82673,3196,2
82673,831,1
82673,833,2
82699,6337,1
82699,169,4
82699,1268,2
82699,6,1
82699,2644,2
82699,2027,3
82699,2653,2
82720,4953,1
82720,1230,2
82720,2662,3
82720,896,2
82720,2345,2
82751,5054,1
82751,979,3
82751,6338,1
82751,901,2
82751,1736,2
82808,153,1
82808,981,5
82808,2611,1
82808,4814,1
82808,6176,2
82808,3206,1
82808,6339,1
82825,3594,3
82825,535,3
82825,3131,2
82825,189,3
82825,3050,1
82825,641,2
82825,338,3
82825,3179,2
82825,3280,2
82825,2521,2
82825,6340,3
82831,4707,4
82831,5099,1
82831,2725,1
82831,432,1
82831,6314,3
82831,916,2
82831,660,2
82831,3888,2
82831,6341,1
82831,370,3
82831,1266,1
82831,103,2
82831,2996,1
82831,6342,1
82831,20,4
82831,6259,1
82831,6343,1
82831,1579,3
82831,5548,1
82831,6261,1
82831,1290,1
82841,3687,1
82841,4969,1
82841,6344,2
82841,253,2
82841,6345,1
82841,6125,1
82841,4118,1
82893,979,1
82893,4719,1
82893,4720,1
82893,2095,1
82893,5756,1
82893,5474,2
82893,5475,3
82893,5476,1
82893,5477,2
82893,5478,1
82893,6346,1
82893,70,7
82893,6214,1
82893,1105,1
82893,439,2
82893,6347,1
82893,1694,2
82893,127,6
82893,4819,1
82893,5454,1
82893,3038,1
82893,2566,1
82893,6212,2
82893,6084,2
82893,5897,3
82893,2567,1
82901,581,8
82901,486,5
82901,5662,1
82901,456,2
82901,4710,3
82942,3913,2
82942,4885,2
82942,6348,3
82942,6349,1
82942,1207,3
82942,1401,4
82942,2133,1
82955,6350,1
82955,2690,2
82955,737,3
82955,6351,2
82955,3280,1
82955,913,1
82955,1697,1
83069,6352,1
83069,4713,2
83069,3532,1
83069,110,1
83069,1911,1
83109,4302,2
83109,401,3
83109,3681,1
83109,2423,3
83109,6353,1
83109,1836,2
83109,1837,2
83109,3328,2
83109,1416,1
83109,4159,2
83110,4707,1
83110,5400,1
83110,2146,1
83110,2249,1
83110,2726,4
83135,981,3
83135,1612,1
83135,2004,2
83135,4023,1
83135,350,1
83135,285,4
83166,227,3
83166,1055,5
83166,124,10
83166,431,2
83166,781,4
83166,6354,1
83166,2870,2
83235,1055,4
83235,800,2
83235,5,2
83235,2288,1
83235,971,6
83235,1665,3
83235,1450,1
83235,3885,2
83235,665,3
83239,4000,1
83239,1284,4
83239,651,2
83239,3481,2
83239,5960,2
83239,5138,1
83239,4763,1
83252,6355,2
83252,1055,2
83252,2918,2
83252,124,10
83252,3949,1
83252,2194,2
83252,3062,1
83287,493,1
83287,557,2
83287,1054,2
83287,4298,1
83287,63,1
83287,2543,1
83287,3592,1
83287,1899,1
83287,746,1
83287,1261,3
83287,4319,2
